step,timestamp,appliance,state,reason
3403,1900-01-01 09:27:10,lightings in the Hobbs Cafe,True,Isabella Rodriguez is serving customers at the cafe counter (helping customers with questions) @ the Ville:Hobbs Cafe:cafe:behind the cafe counter
3404,1900-01-01 09:27:20,lightings in the Hobbs Cafe,True,Isabella Rodriguez is serving customers at the cafe counter (helping customers with questions) @ the Ville:Hobbs Cafe:cafe:behind the cafe counter
3428,1900-01-01 09:31:20,lightings in the Hobbs Cafe,True,Isabella Rodriguez is taking a break at the cafe counter
3429,1900-01-01 09:31:30,lightings in the Hobbs Cafe,True,Isabella Rodriguez is taking a break at the cafe counter
3480,1900-01-01 09:40:00,lightings in the Hobbs Cafe,True,"Isabella Rodriguez is serving customers at the cafe counter (checking on customers). Therefore, the state of lightings in the Hobbs Cafe is on."
3481,1900-01-01 09:40:10,lightings in the Hobbs Cafe,True,"Isabella Rodriguez is serving customers at the cafe counter (checking on customers). Therefore, the state of lightings in the Hobbs Cafe is on."
3482,1900-01-01 09:40:20,lightings in the Hobbs Cafe,True,"Isabella Rodriguez is serving customers at the cafe counter (checking on customers). Therefore, the state of lightings in the Hobbs Cafe is on."
3483,1900-01-01 09:40:30,lightings in the Hobbs Cafe,True,"Isabella Rodriguez is serving customers at the cafe counter (checking on customers). Therefore, the state of lightings in the Hobbs Cafe is on."
3484,1900-01-01 09:40:40,lightings in the Hobbs Cafe,True,"Isabella Rodriguez is serving customers at the cafe counter (checking on customers). Therefore, the state of lightings in the Hobbs Cafe is on."
3485,1900-01-01 09:40:50,lightings in the Hobbs Cafe,True,"Isabella Rodriguez is serving customers at the cafe counter (checking on customers). Therefore, the state of lightings in the Hobbs Cafe is on."
3486,1900-01-01 09:41:00,lightings in the Hobbs Cafe,True,"Isabella Rodriguez is serving customers at the cafe counter (checking on customers). Therefore, the state of lightings in the Hobbs Cafe is on."
3487,1900-01-01 09:41:10,lightings in the Hobbs Cafe,True,"Isabella Rodriguez is serving customers at the cafe counter (checking on customers). Therefore, the state of lightings in the Hobbs Cafe is on."
3488,1900-01-01 09:41:20,lightings in the Hobbs Cafe,True,"Isabella Rodriguez is serving customers at the cafe counter (checking on customers). Therefore, the state of lightings in the Hobbs Cafe is on."
3489,1900-01-01 09:41:30,lightings in the Hobbs Cafe,True,Isabella Rodriguez is serving customers at the cafe counter (checking on customers) @ the Ville:Hobbs Cafe:cafe:cafe customer seating
3490,1900-01-01 09:41:40,lightings in the Hobbs Cafe,True,Isabella Rodriguez is serving customers at the cafe counter (checking on customers) @ the Ville:Hobbs Cafe:cafe:cafe customer seating
3491,1900-01-01 09:41:50,lightings in the Hobbs Cafe,True,Isabella Rodriguez is serving customers at the cafe counter (checking on customers) @ the Ville:Hobbs Cafe:cafe:cafe customer seating
3492,1900-01-01 09:42:00,lightings in the Hobbs Cafe,True,Isabella Rodriguez is serving customers at the cafe counter (checking on customers) @ the Ville:Hobbs Cafe:cafe:cafe customer seating
3493,1900-01-01 09:42:10,lightings in the Hobbs Cafe,True,Isabella Rodriguez is serving customers at the cafe counter (checking on customers) @ the Ville:Hobbs Cafe:cafe:cafe customer seating
3494,1900-01-01 09:42:20,lightings in the Hobbs Cafe,True,Isabella Rodriguez is serving customers at the cafe counter (checking on customers) @ the Ville:Hobbs Cafe:cafe:cafe customer seating
3495,1900-01-01 09:42:30,lightings in the Hobbs Cafe,True,Isabella Rodriguez is serving customers at the cafe counter (checking on customers) @ the Ville:Hobbs Cafe:cafe:cafe customer seating
3496,1900-01-01 09:42:40,lightings in the Hobbs Cafe,True,Isabella Rodriguez is serving customers at the cafe counter (checking on customers) @ the Ville:Hobbs Cafe:cafe:cafe customer seating
3497,1900-01-01 09:42:50,lightings in the Hobbs Cafe,True,Isabella Rodriguez is serving customers at the cafe counter (checking on customers) @ the Ville:Hobbs Cafe:cafe:cafe customer seating
3498,1900-01-01 09:43:00,lightings in the Hobbs Cafe,True,Isabella Rodriguez is serving customers at the cafe counter (checking on customers) @ the Ville:Hobbs Cafe:cafe:cafe customer seating
3499,1900-01-01 09:43:10,lightings in the Hobbs Cafe,True,Isabella Rodriguez is serving customers at the cafe counter (checking on customers) @ the Ville:Hobbs Cafe:cafe:cafe customer seating
3510,1900-01-01 09:45:00,lightings in the Hobbs Cafe,True,The reason for the state of lightings in the Hobbs Cafe is that the lights are on.
3511,1900-01-01 09:45:10,lightings in the Hobbs Cafe,True,The reason for the state of lightings in the Hobbs Cafe is that the lights are on.
3512,1900-01-01 09:45:20,lightings in the Hobbs Cafe,True,The reason for the state of lightings in the Hobbs Cafe is that the lights are on.
3513,1900-01-01 09:45:30,lightings in the Hobbs Cafe,True,The reason for the state of lightings in the Hobbs Cafe is that the lights are on.
3514,1900-01-01 09:45:40,lightings in the Hobbs Cafe,True,The reason for the state of lightings in the Hobbs Cafe is that the lights are on.
3515,1900-01-01 09:45:50,lightings in the Hobbs Cafe,True,The reason for the state of lightings in the Hobbs Cafe is that the lights are on.
3516,1900-01-01 09:46:00,lightings in the Hobbs Cafe,True,The reason for the state of lightings in the Hobbs Cafe is that the lights are on.
3517,1900-01-01 09:46:10,lightings in the Hobbs Cafe,True,The reason for the state of lightings in the Hobbs Cafe is that the lights are on.
3518,1900-01-01 09:46:20,lightings in the Hobbs Cafe,True,The reason for the state of lightings in the Hobbs Cafe is that the lights are on.
3519,1900-01-01 09:46:30,lightings in the Hobbs Cafe,True,The reason for the state of lightings in the Hobbs Cafe is that the lights are on.
3520,1900-01-01 09:46:40,lightings in the Hobbs Cafe,True,The reason for the state of lightings in the Hobbs Cafe is that the lights are on.
3521,1900-01-01 09:46:50,lightings in the Hobbs Cafe,True,The reason for the state of lightings in the Hobbs Cafe is that the lights are on.
3522,1900-01-01 09:47:00,lightings in the Hobbs Cafe,True,The reason for the state of lightings in the Hobbs Cafe is that the lights are on.
3523,1900-01-01 09:47:10,lightings in the Hobbs Cafe,True,The reason for the state of lightings in the Hobbs Cafe is that the lights are on.
3524,1900-01-01 09:47:20,lightings in the Hobbs Cafe,True,The reason for the state of lightings in the Hobbs Cafe is that the lights are on.
3525,1900-01-01 09:47:30,lightings in the Hobbs Cafe,True,The reason for the state of lightings in the Hobbs Cafe is that the lights are on.
3526,1900-01-01 09:47:40,lightings in the Hobbs Cafe,True,The reason for the state of lightings in the Hobbs Cafe is that the lights are on.
3527,1900-01-01 09:47:50,lightings in the Hobbs Cafe,True,The reason for the state of lightings in the Hobbs Cafe is that the lights are on.
3528,1900-01-01 09:48:00,lightings in the Hobbs Cafe,True,The reason for the state of lightings in the Hobbs Cafe is that the lights are on.
3529,1900-01-01 09:48:10,lightings in the Hobbs Cafe,True,The reason for the state of lightings in the Hobbs Cafe is that the lights are on.
3530,1900-01-01 09:48:20,lightings in the Hobbs Cafe,True,The reason for the state of lightings in the Hobbs Cafe is that the lights are on.
3531,1900-01-01 09:48:30,lightings in the Hobbs Cafe,True,The reason for the state of lightings in the Hobbs Cafe is that the lights are on.
3532,1900-01-01 09:48:40,lightings in the Hobbs Cafe,True,The reason for the state of lightings in the Hobbs Cafe is that the lights are on.
3533,1900-01-01 09:48:50,lightings in the Hobbs Cafe,True,The reason for the state of lightings in the Hobbs Cafe is that the lights are on.
3534,1900-01-01 09:49:00,lightings in the Hobbs Cafe,True,The reason for the state of lightings in the Hobbs Cafe is that the lights are on.
3535,1900-01-01 09:49:10,lightings in the Hobbs Cafe,True,The reason for the state of lightings in the Hobbs Cafe is that the lights are on.
3536,1900-01-01 09:49:20,lightings in the Hobbs Cafe,True,The reason for the state of lightings in the Hobbs Cafe is that the lights are on.
3537,1900-01-01 09:49:30,lightings in the Hobbs Cafe,True,The reason for the state of lightings in the Hobbs Cafe is that the lights are on.
3538,1900-01-01 09:49:40,lightings in the Hobbs Cafe,True,The reason for the state of lightings in the Hobbs Cafe is that the lights are on.
3539,1900-01-01 09:49:50,lightings in the Hobbs Cafe,True,The reason for the state of lightings in the Hobbs Cafe is that the lights are on.
3549,1900-01-01 09:51:30,lightings in the Hobbs Cafe,True,The reason for the state of lightings in the Hobbs Cafe is that the lights are on.
3550,1900-01-01 09:51:40,lightings in the Hobbs Cafe,True,The reason for the state of lightings in the Hobbs Cafe is that the lights are on.
3551,1900-01-01 09:51:50,lightings in the Hobbs Cafe,True,The reason for the state of lightings in the Hobbs Cafe is that the lights are on.
3552,1900-01-01 09:52:00,lightings in the Hobbs Cafe,True,The reason for the state of lightings in the Hobbs Cafe is that the lights are on.
3553,1900-01-01 09:52:10,lightings in the Hobbs Cafe,True,The reason for the state of lightings in the Hobbs Cafe is that the lights are on.
3554,1900-01-01 09:52:20,lightings in the Hobbs Cafe,True,The reason for the state of lightings in the Hobbs Cafe is that the lights are on.
3555,1900-01-01 09:52:30,lightings in the Hobbs Cafe,True,The reason for the state of lightings in the Hobbs Cafe is that the lights are on.
3556,1900-01-01 09:52:40,lightings in the Hobbs Cafe,True,The reason for the state of lightings in the Hobbs Cafe is that the lights are on.
3557,1900-01-01 09:52:50,lightings in the Hobbs Cafe,True,The reason for the state of lightings in the Hobbs Cafe is that the lights are on.
3558,1900-01-01 09:53:00,lightings in the Hobbs Cafe,True,The reason for the state of lightings in the Hobbs Cafe is that the lights are on.
3559,1900-01-01 09:53:10,lightings in the Hobbs Cafe,True,The reason for the state of lightings in the Hobbs Cafe is that the lights are on.
3560,1900-01-01 09:53:20,lightings in the Hobbs Cafe,True,The reason for the state of lightings in the Hobbs Cafe is that the lights are on.
3561,1900-01-01 09:53:30,lightings in the Hobbs Cafe,True,The reason for the state of lightings in the Hobbs Cafe is that the lights are on.
3562,1900-01-01 09:53:40,lightings in the Hobbs Cafe,True,The reason for the state of lightings in the Hobbs Cafe is that the lights are on.
3563,1900-01-01 09:53:50,lightings in the Hobbs Cafe,True,The reason for the state of lightings in the Hobbs Cafe is that the lights are on.
3564,1900-01-01 09:54:00,lightings in the Hobbs Cafe,True,The reason for the state of lightings in the Hobbs Cafe is that the lights are on.
3565,1900-01-01 09:54:10,lightings in the Hobbs Cafe,True,The reason for the state of lightings in the Hobbs Cafe is that the lights are on.
3566,1900-01-01 09:54:20,lightings in the Hobbs Cafe,True,The reason for the state of lightings in the Hobbs Cafe is that the lights are on.
3567,1900-01-01 09:54:30,lightings in the Hobbs Cafe,True,The reason for the state of lightings in the Hobbs Cafe is that the lights are on.
3568,1900-01-01 09:54:40,lightings in the Hobbs Cafe,True,The reason for the state of lightings in the Hobbs Cafe is that the lights are on.
3569,1900-01-01 09:54:50,lightings in the Hobbs Cafe,True,The reason for the state of lightings in the Hobbs Cafe is that the lights are on.
3570,1900-01-01 09:55:00,lightings in the Hobbs Cafe,True,The reason for the state of lightings in the Hobbs Cafe is that the lights are on.
3571,1900-01-01 09:55:10,lightings in the Hobbs Cafe,True,The reason for the state of lightings in the Hobbs Cafe is that the lights are on.
3572,1900-01-01 09:55:20,lightings in the Hobbs Cafe,True,The reason for the state of lightings in the Hobbs Cafe is that the lights are on.
3573,1900-01-01 09:55:30,lightings in the Hobbs Cafe,True,The reason for the state of lightings in the Hobbs Cafe is that the lights are on.
3574,1900-01-01 09:55:40,lightings in the Hobbs Cafe,True,The reason for the state of lightings in the Hobbs Cafe is that the lights are on.
3575,1900-01-01 09:55:50,lightings in the Hobbs Cafe,True,The reason for the state of lightings in the Hobbs Cafe is that the lights are on.
3576,1900-01-01 09:56:00,lightings in the Hobbs Cafe,True,The reason for the state of lightings in the Hobbs Cafe is that the lights are on.
3577,1900-01-01 09:56:10,lightings in the Hobbs Cafe,True,The reason for the state of lightings in the Hobbs Cafe is that the lights are on.
3578,1900-01-01 09:56:20,lightings in the Hobbs Cafe,True,The reason for the state of lightings in the Hobbs Cafe is that the lights are on.
3588,1900-01-01 09:58:00,lightings in the Hobbs Cafe,True,The reason for the state of lightings in the Hobbs Cafe is that the lights are on.
3589,1900-01-01 09:58:10,lightings in the Hobbs Cafe,True,The reason for the state of lightings in the Hobbs Cafe is that the lights are on.
3590,1900-01-01 09:58:20,lightings in the Hobbs Cafe,True,The reason for the state of lightings in the Hobbs Cafe is that the lights are on.
3591,1900-01-01 09:58:30,lightings in the Hobbs Cafe,True,The reason for the state of lightings in the Hobbs Cafe is that the lights are on.
3592,1900-01-01 09:58:40,lightings in the Hobbs Cafe,True,The reason for the state of lightings in the Hobbs Cafe is that the lights are on.
3593,1900-01-01 09:58:50,lightings in the Hobbs Cafe,True,The reason for the state of lightings in the Hobbs Cafe is that the lights are on.
3594,1900-01-01 09:59:00,lightings in the Hobbs Cafe,True,The reason for the state of lightings in the Hobbs Cafe is that the lights are on.
3595,1900-01-01 09:59:10,lightings in the Hobbs Cafe,True,The reason for the state of lightings in the Hobbs Cafe is that the lights are on.
3596,1900-01-01 09:59:20,lightings in the Hobbs Cafe,True,The reason for the state of lightings in the Hobbs Cafe is that the lights are on.
3597,1900-01-01 09:59:30,lightings in the Hobbs Cafe,True,The reason for the state of lightings in the Hobbs Cafe is that the lights are on.
